fecha,municipio,colonia,dia_semana,hora,mes,cutzamala_pct,riesgo_municipio,reportes_7d,tandeo
2023-01-17,Chimalhuacán,San Lorenzo,1,15,1,53.31,0.78,10,1
2023-01-17,Chimalhuacán,Xochiaca,1,12,1,53.31,0.78,7,1
2023-01-17,Naucalpan,El Molinito,1,16,1,53.31,0.7,5,0
2023-01-17,Naucalpan,San Mateo,1,20,1,53.31,0.7,8,0
2023-01-17,Tlalnepantla,San Juan Ixhuatepec,1,17,1,53.31,0.66,6,0
2023-01-17,Tlalnepantla,La Loma,1,15,1,53.31,0.66,10,1
2023-01-17,Tecámac,Ojo de Agua,1,14,1,53.31,0.58,9,0
2023-01-17,Cuautitlán Izcalli,La Perla,1,12,1,53.31,0.52,5,0
2023-01-17,Iztapalapa (CDMX),San Lorenzo Tezonco,1,12,1,53.31,0.62,2,0
2023-01-17,Iztapalapa (CDMX),Santa María Aztahuacán,1,16,1,53.31,0.62,7,1
2023-01-17,Tlalpan (CDMX),Padierna,1,13,1,53.31,0.4,0,0
2023-01-17,Coyoacán (CDMX),Los Reyes,1,7,1,53.31,0.3,2,0
2023-01-18,Nicolás Romero,Lomas de San Miguel,2,15,1,53.31,0.85,14,1
2023-01-18,Nicolás Romero,Progreso Industrial,2,16,1,53.31,0.85,6,1
2023-01-18,Nicolás Romero,La Colmena,2,19,1,53.31,0.85,6,1
2023-01-18,Nicolás Romero,San José el Vidrio,2,9,1,53.31,0.85,9,1
2023-01-18,Nicolás Romero,Loma del Río,2,15,1,53.31,0.85,12,1
2023-01-18,Ecatepec,Ciudad Azteca,2,11,1,53.31,0.8,6,1
2023-01-18,Ecatepec,San Cristóbal,2,7,1,53.31,0.8,3,0
2023-01-18,Ecatepec,Las Américas,2,17,1,53.31,0.8,8,1
2023-01-18,Chimalhuacán,San Lorenzo,2,9,1,53.31,0.78,7,0
2023-01-18,Chimalhuacán,Xochiaca,2,13,1,53.31,0.78,10,1
2023-01-18,Naucalpan,El Molinito,2,11,1,53.31,0.7,2,1
2023-01-18,Naucalpan,San Mateo,2,21,1,53.31,0.7,7,0
2023-01-18,Tlalnepantla,San Juan Ixhuatepec,2,11,1,53.31,0.66,2,1
2023-01-18,Tlalnepantla,La Loma,2,17,1,53.31,0.66,3,0
2023-01-18,Tecámac,Ojo de Agua,2,7,1,53.31,0.58,6,0
2023-01-18,Cuautitlán Izcalli,La Perla,2,13,1,53.31,0.52,4,0
2023-01-18,Iztapalapa (CDMX),San Lorenzo Tezonco,2,11,1,53.31,0.62,7,1
2023-01-18,Iztapalapa (CDMX),Santa María Aztahuacán,2,9,1,53.31,0.62,7,0
2023-01-18,Tlalpan (CDMX),Padierna,2,9,1,53.31,0.4,1,0
2023-01-18,Coyoacán (CDMX),Los Reyes,2,10,1,53.31,0.3,2,0
2023-01-19,Nicolás Romero,Lomas de San Miguel,3,13,1,53.31,0.85,8,1
2023-01-19,Nicolás Romero,Progreso Industrial,3,12,1,53.31,0.85,12,0
2023-01-19,Nicolás Romero,La Colmena,3,8,1,53.31,0.85,15,0
2023-01-19,Nicolás Romero,San José el Vidrio,3,8,1,53.31,0.85,12,1
2023-01-19,Nicolás Romero,Loma del Río,3,8,1,53.31,0.85,12,0
2023-01-19,Ecatepec,Ciudad Azteca,3,11,1,53.31,0.8,3,1
2023-01-19,Ecatepec,San Cristóbal,3,19,1,53.31,0.8,3,1
2023-01-19,Ecatepec,Las Américas,3,16,1,53.31,0.8,4,1
2023-01-19,Chimalhuacán,San Lorenzo,3,16,1,53.31,0.78,3,1
2023-01-19,Chimalhuacán,Xochiaca,3,7,1,53.31,0.78,6,1
2023-01-19,Naucalpan,El Molinito,3,10,1,53.31,0.7,7,1
2023-01-19,Naucalpan,San Mateo,3,21,1,53.31,0.7,6,0
2023-01-19,Tlalnepantla,San Juan Ixhuatepec,3,20,1,53.31,0.66,6,0
2023-01-19,Tlalnepantla,La Loma,3,20,1,53.31,0.66,5,0
2023-01-19,Tecámac,Ojo de Agua,3,7,1,53.31,0.58,5,1
2023-01-19,Cuautitlán Izcalli,La Perla,3,7,1,53.31,0.52,2,0
2023-01-19,Iztapalapa (CDMX),San Lorenzo Tezonco,3,11,1,53.31,0.62,7,0
2023-01-19,Iztapalapa (CDMX),Santa María Aztahuacán,3,6,1,53.31,0.62,6,0
2023-01-19,Tlalpan (CDMX),Padierna,3,21,1,53.31,0.4,3,0
2023-01-19,Coyoacán (CDMX),Los Reyes,3,11,1,53.31,0.3,1,0
2023-01-20,Nicolás Romero,Lomas de San Miguel,4,15,1,53.31,0.85,5,1
2023-01-20,Nicolás Romero,Progreso Industrial,4,12,1,53.31,0.85,8,1
2023-01-20,Nicolás Romero,La Colmena,4,19,1,53.31,0.85,10,1
2023-01-20,Nicolás Romero,San José el Vidrio,4,10,1,53.31,0.85,10,0
2023-01-20,Nicolás Romero,Loma del Río,4,19,1,53.31,0.85,16,1
2023-01-20,Ecatepec,Ciudad Azteca,4,16,1,53.31,0.8,4,1
2023-01-20,Ecatepec,San Cristóbal,4,14,1,53.31,0.8,7,0
2023-01-20,Ecatepec,Las Américas,4,8,1,53.31,0.8,6,0
2023-01-20,Chimalhuacán,San Lorenzo,4,16,1,53.31,0.78,11,1
2023-01-20,Chimalhuacán,Xochiaca,4,21,1,53.31,0.78,7,0
2023-01-20,Naucalpan,El Molinito,4,16,1,53.31,0.7,8,1
2023-01-20,Naucalpan,San Mateo,4,11,1,53.31,0.7,4,1
2023-01-20,Tlalnepantla,San Juan Ixhuatepec,4,11,1,53.31,0.66,3,1
2023-01-20,Tlalnepantla,La Loma,4,6,1,53.31,0.66,7,0
2023-01-20,Tecámac,Ojo de Agua,4,13,1,53.31,0.58,2,0
2023-01-20,Cuautitlán Izcalli,La Perla,4,16,1,53.31,0.52,4,0
2023-01-20,Iztapalapa (CDMX),San Lorenzo Tezonco,4,10,1,53.31,0.62,4,1
2023-01-20,Iztapalapa (CDMX),Santa María Aztahuacán,4,13,1,53.31,0.62,8,1
2023-01-20,Tlalpan (CDMX),Padierna,4,7,1,53.31,0.4,0,0
2023-01-20,Coyoacán (CDMX),Los Reyes,4,19,1,53.31,0.3,0,0
2023-01-21,Nicolás Romero,Lomas de San Miguel,5,13,1,53.31,0.85,13,1
2023-01-21,Nicolás Romero,Progreso Industrial,5,13,1,53.31,0.85,8,1
2023-01-21,Nicolás Romero,La Colmena,5,17,1,53.31,0.85,11,0
2023-01-21,Nicolás Romero,San José el Vidrio,5,12,1,53.31,0.85,14,1
2023-01-21,Nicolás Romero,Loma del Río,5,6,1,53.31,0.85,9,1
2023-01-21,Ecatepec,Ciudad Azteca,5,14,1,53.31,0.8,4,1
2023-01-21,Ecatepec,San Cristóbal,5,15,1,53.31,0.8,15,1
2023-01-21,Ecatepec,Las Américas,5,11,1,53.31,0.8,8,1
2023-01-21,Chimalhuacán,San Lorenzo,5,16,1,53.31,0.78,8,0
2023-01-21,Chimalhuacán,Xochiaca,5,13,1,53.31,0.78,5,0
2023-01-21,Naucalpan,El Molinito,5,19,1,53.31,0.7,13,0
2023-01-21,Naucalpan,San Mateo,5,20,1,53.31,0.7,3,0
2023-01-21,Tlalnepantla,San Juan Ixhuatepec,5,20,1,53.31,0.66,12,0
2023-01-21,Tlalnepantla,La Loma,5,20,1,53.31,0.66,10,0
2023-01-21,Tecámac,Ojo de Agua,5,21,1,53.31,0.58,6,1
2023-01-21,Cuautitlán Izcalli,La Perla,5,8,1,53.31,0.52,0,0
2023-01-21,Iztapalapa (CDMX),San Lorenzo Tezonco,5,14,1,53.31,0.62,8,1
2023-01-21,Iztapalapa (CDMX),Santa María Aztahuacán,5,15,1,53.31,0.62,7,1
2023-01-21,Tlalpan (CDMX),Padierna,5,10,1,53.31,0.4,1,0
2023-01-21,Coyoacán (CDMX),Los Reyes,5,11,1,53.31,0.3,1,0
2023-01-22,Nicolás Romero,Lomas de San Miguel,6,18,1,53.31,0.85,3,1
2023-01-22,Nicolás Romero,Progreso Industrial,6,21,1,53.31,0.85,3,1
2023-01-22,Nicolás Romero,La Colmena,6,13,1,53.31,0.85,13,1
2023-01-22,Nicolás Romero,San José el Vidrio,6,15,1,53.31,0.85,8,1
2023-01-22,Nicolás Romero,Loma del Río,6,12,1,53.31,0.85,6,0
2023-01-22,Ecatepec,Ciudad Azteca,6,11,1,53.31,0.8,7,1
2023-01-22,Ecatepec,San Cristóbal,6,17,1,53.31,0.8,8,1
2023-01-22,Ecatepec,Las Américas,6,7,1,53.31,0.8,5,1
2023-01-22,Chimalhuacán,San Lorenzo,6,13,1,53.31,0.78,7,1
2023-01-22,Chimalhuacán,Xochiaca,6,7,1,53.31,0.78,15,1
2023-01-22,Naucalpan,El Molinito,6,10,1,53.31,0.7,2,1
2023-01-22,Naucalpan,San Mateo,6,16,1,53.31,0.7,6,0
2023-01-22,Tlalnepantla,San Juan Ixhuatepec,6,9,1,53.31,0.66,3,0
2023-01-22,Tlalnepantla,La Loma,6,6,1,53.31,0.66,4,0
2023-01-22,Tecámac,Ojo de Agua,6,19,1,53.31,0.58,1,0
2023-01-22,Cuautitlán Izcalli,La Perla,6,15,1,53.31,0.52,2,0
2023-01-22,Iztapalapa (CDMX),San Lorenzo Tezonco,6,20,1,53.31,0.62,3,0
2023-01-22,Iztapalapa (CDMX),Santa María Aztahuacán,6,14,1,53.31,0.62,7,0
2023-01-22,Tlalpan (CDMX),Padierna,6,18,1,53.31,0.4,3,0
2023-01-22,Coyoacán (CDMX),Los Reyes,6,21,1,53.31,0.3,3,0
2023-01-23,Nicolás Romero,Lomas de San Miguel,0,16,1,52.96,0.85,14,1
2023-01-23,Nicolás Romero,Progreso Industrial,0,21,1,52.96,0.85,8,1
2023-01-23,Nicolás Romero,La Colmena,0,15,1,52.96,0.85,12,1
2023-01-23,Nicolás Romero,San José el Vidrio,0,10,1,52.96,0.85,21,1
2023-01-23,Nicolás Romero,Loma del Río,0,12,1,52.96,0.85,9,1
2023-01-23,Ecatepec,Ciudad Azteca,0,17,1,52.96,0.8,9,1
2023-01-23,Ecatepec,San Cristóbal,0,19,1,52.96,0.8,13,1
2023-01-23,Ecatepec,Las Américas,0,12,1,52.96,0.8,11,1
2023-01-23,Chimalhuacán,San Lorenzo,0,13,1,52.96,0.78,12,0
2023-01-23,Chimalhuacán,Xochiaca,0,18,1,52.96,0.78,4,0
2023-01-23,Naucalpan,El Molinito,0,14,1,52.96,0.7,6,1
2023-01-23,Naucalpan,San Mateo,0,19,1,52.96,0.7,2,1
2023-01-23,Tlalnepantla,San Juan Ixhuatepec,0,12,1,52.96,0.66,7,0
2023-01-23,Tlalnepantla,La Loma,0,8,1,52.96,0.66,4,0
2023-01-23,Tecámac,Ojo de Agua,0,20,1,52.96,0.58,2,1
2023-01-23,Cuautitlán Izcalli,La Perla,0,15,1,52.96,0.52,4,0
2023-01-23,Iztapalapa (CDMX),San Lorenzo Tezonco,0,14,1,52.96,0.62,3,1
2023-01-23,Iztapalapa (CDMX),Santa María Aztahuacán,0,6,1,52.96,0.62,8,0
2023-01-23,Tlalpan (CDMX),Padierna,0,8,1,52.96,0.4,2,0
2023-01-23,Coyoacán (CDMX),Los Reyes,0,21,1,52.96,0.3,3,0
2023-01-24,Nicolás Romero,Lomas de San Miguel,1,19,1,52.96,0.85,14,1
2023-01-24,Nicolás Romero,Progreso Industrial,1,9,1,52.96,0.85,10,1
2023-01-24,Nicolás Romero,La Colmena,1,21,1,52.96,0.85,16,1
2023-01-24,Nicolás Romero,San José el Vidrio,1,13,1,52.96,0.85,5,0
2023-01-24,Nicolás Romero,Loma del Río,1,16,1,52.96,0.85,9,1
2023-01-24,Ecatepec,Ciudad Azteca,1,7,1,52.96,0.8,9,0
2023-01-24,Ecatepec,San Cristóbal,1,11,1,52.96,0.8,10,1
2023-01-24,Ecatepec,Las Américas,1,10,1,52.96,0.8,7,0
2023-01-24,Chimalhuacán,San Lorenzo,1,17,1,52.96,0.78,14,0
2023-01-24,Chimalhuacán,Xochiaca,1,21,1,52.96,0.78,9,1
2023-01-24,Naucalpan,El Molinito,1,12,1,52.96,0.7,1,1
2023-01-24,Naucalpan,San Mateo,1,17,1,52.96,0.7,1,1
2023-01-24,Tlalnepantla,San Juan Ixhuatepec,1,21,1,52.96,0.66,1,0
2023-01-24,Tlalnepantla,La Loma,1,17,1,52.96,0.66,5,0
2023-01-24,Tecámac,Ojo de Agua,1,19,1,52.96,0.58,5,0
2023-01-24,Cuautitlán Izcalli,La Perla,1,7,1,52.96,0.52,4,0
2023-01-24,Iztapalapa (CDMX),San Lorenzo Tezonco,1,17,1,52.96,0.62,6,0
2023-01-24,Iztapalapa (CDMX),Santa María Aztahuacán,1,9,1,52.96,0.62,6,0
2023-01-24,Tlalpan (CDMX),Padierna,1,17,1,52.96,0.4,1,0
2023-01-24,Coyoacán (CDMX),Los Reyes,1,21,1,52.96,0.3,1,0
2023-01-25,Nicolás Romero,Lomas de San Miguel,2,8,1,52.96,0.85,6,1
2023-01-25,Nicolás Romero,Progreso Industrial,2,12,1,52.96,0.85,12,1
2023-01-25,Nicolás Romero,La Colmena,2,18,1,52.96,0.85,8,1
2023-01-25,Nicolás Romero,San José el Vidrio,2,8,1,52.96,0.85,10,1
2023-01-25,Nicolás Romero,Loma del Río,2,9,1,52.96,0.85,8,1
2023-01-25,Ecatepec,Ciudad Azteca,2,6,1,52.96,0.8,13,1
2023-01-25,Ecatepec,San Cristóbal,2,21,1,52.96,0.8,6,1
2023-01-25,Ecatepec,Las Américas,2,11,1,52.96,0.8,11,0
2023-01-25,Chimalhuacán,San Lorenzo,2,6,1,52.96,0.78,7,1
2023-01-25,Chimalhuacán,Xochiaca,2,6,1,52.96,0.78,14,0
2023-01-25,Naucalpan,El Molinito,2,11,1,52.96,0.7,9,1
2023-01-25,Naucalpan,San Mateo,2,13,1,52.96,0.7,3,0
2023-01-25,Tlalnepantla,San Juan Ixhuatepec,2,11,1,52.96,0.66,10,1
2023-01-25,Tlalnepantla,La Loma,2,19,1,52.96,0.66,3,0
2023-01-25,Tecámac,Ojo de Agua,2,6,1,52.96,0.58,3,0
2023-01-25,Cuautitlán Izcalli,La Perla,2,11,1,52.96,0.52,2,1
2023-01-25,Iztapalapa (CDMX),San Lorenzo Tezonco,2,19,1,52.96,0.62,5,0
2023-01-25,Iztapalapa (CDMX),Santa María Aztahuacán,2,20,1,52.96,0.62,3,0
2023-01-25,Tlalpan (CDMX),Padierna,2,9,1,52.96,0.4,1,0
2023-01-25,Coyoacán (CDMX),Los Reyes,2,21,1,52.96,0.3,2,0
2023-01-26,Nicolás Romero,Lomas de San Miguel,3,6,1,52.96,0.85,13,0
2023-01-26,Nicolás Romero,Progreso Industrial,3,8,1,52.96,0.85,6,0
2023-01-26,Nicolás Romero,La Colmena,3,10,1,52.96,0.85,2,0
2023-01-26,Nicolás Romero,San José el Vidrio,3,21,1,52.96,0.85,10,1
2023-01-26,Nicolás Romero,Loma del Río,3,13,1,52.96,0.85,8,0
2023-01-26,Ecatepec,Ciudad Azteca,3,15,1,52.96,0.8,5,1
2023-01-26,Ecatepec,San Cristóbal,3,21,1,52.96,0.8,9,0
2023-01-26,Ecatepec,Las Américas,3,11,1,52.96,0.8,9,1
2023-01-26,Chimalhuacán,San Lorenzo,3,20,1,52.96,0.78,7,1
2023-01-26,Chimalhuacán,Xochiaca,3,9,1,52.96,0.78,6,1
2023-01-26,Naucalpan,El Molinito,3,17,1,52.96,0.7,4,1
2023-01-26,Naucalpan,San Mateo,3,11,1,52.96,0.7,7,1
2023-01-26,Tlalnepantla,San Juan Ixhuatepec,3,7,1,52.96,0.66,7,0
2023-01-26,Tlalnepantla,La Loma,3,20,1,52.96,0.66,5,0
2023-01-26,Tecámac,Ojo de Agua,3,8,1,52.96,0.58,7,1
2023-01-26,Cuautitlán Izcalli,La Perla,3,12,1,52.96,0.52,4,0
2023-01-26,Iztapalapa (CDMX),San Lorenzo Tezonco,3,14,1,52.96,0.62,3,0
2023-01-26,Iztapalapa (CDMX),Santa María Aztahuacán,3,9,1,52.96,0.62,3,0
2023-01-26,Tlalpan (CDMX),Padierna,3,12,1,52.96,0.4,2,0
2023-01-26,Coyoacán (CDMX),Los Reyes,3,11,1,52.96,0.3,5,0
2023-01-27,Nicolás Romero,Lomas de San Miguel,4,17,1,52.96,0.85,12,1
2023-01-27,Nicolás Romero,Progreso Industrial,4,16,1,52.96,0.85,4,0
2023-01-27,Nicolás Romero,La Colmena,4,16,1,52.96,0.85,8,0
2023-01-27,Nicolás Romero,San José el Vidrio,4,20,1,52.96,0.85,9,1
2023-01-27,Nicolás Romero,Loma del Río,4,9,1,52.96,0.85,6,1
2023-01-27,Ecatepec,Ciudad Azteca,4,6,1,52.96,0.8,10,0
2023-01-27,Ecatepec,San Cristóbal,4,21,1,52.96,0.8,15,1
2023-01-27,Ecatepec,Las Américas,4,20,1,52.96,0.8,11,1
2023-01-27,Chimalhuacán,San Lorenzo,4,17,1,52.96,0.78,9,0
2023-01-27,Chimalhuacán,Xochiaca,4,6,1,52.96,0.78,6,1
2023-01-27,Naucalpan,El Molinito,4,9,1,52.96,0.7,14,1
2023-01-27,Naucalpan,San Mateo,4,12,1,52.96,0.7,4,0
2023-01-27,Tlalnepantla,San Juan Ixhuatepec,4,8,1,52.96,0.66,5,1
2023-01-27,Tlalnepantla,La Loma,4,15,1,52.96,0.66,3,0
2023-01-27,Tecámac,Ojo de Agua,4,18,1,52.96,0.58,1,0
2023-01-27,Cuautitlán Izcalli,La Perla,4,15,1,52.96,0.52,2,0
2023-01-27,Iztapalapa (CDMX),San Lorenzo Tezonco,4,8,1,52.96,0.62,4,1
2023-01-27,Iztapalapa (CDMX),Santa María Aztahuacán,4,8,1,52.96,0.62,2,0
2023-01-27,Tlalpan (CDMX),Padierna,4,17,1,52.96,0.4,3,1
2023-01-27,Coyoacán (CDMX),Los Reyes,4,17,1,52.96,0.3,2,0
2023-01-28,Nicolás Romero,Lomas de San Miguel,5,19,1,52.96,0.85,3,1
2023-01-28,Nicolás Romero,Progreso Industrial,5,21,1,52.96,0.85,5,1
2023-01-28,Nicolás Romero,La Colmena,5,20,1,52.96,0.85,8,1
2023-01-28,Nicolás Romero,San José el Vidrio,5,10,1,52.96,0.85,9,1
2023-01-28,Nicolás Romero,Loma del Río,5,12,1,52.96,0.85,17,1
2023-01-28,Ecatepec,Ciudad Azteca,5,21,1,52.96,0.8,14,0
2023-01-28,Ecatepec,San Cristóbal,5,19,1,52.96,0.8,9,0
2023-01-28,Ecatepec,Las Américas,5,10,1,52.96,0.8,7,1
2023-01-28,Chimalhuacán,San Lorenzo,5,6,1,52.96,0.78,5,1
2023-01-28,Chimalhuacán,Xochiaca,5,20,1,52.96,0.78,13,1
2023-01-28,Naucalpan,El Molinito,5,6,1,52.96,0.7,8,0
2023-01-28,Naucalpan,San Mateo,5,13,1,52.96,0.7,5,1
2023-01-28,Tlalnepantla,San Juan Ixhuatepec,5,14,1,52.96,0.66,10,1
2023-01-28,Tlalnepantla,La Loma,5,12,1,52.96,0.66,6,1
2023-01-28,Tecámac,Ojo de Agua,5,21,1,52.96,0.58,4,0
2023-01-28,Cuautitlán Izcalli,La Perla,5,8,1,52.96,0.52,2,0
2023-01-28,Iztapalapa (CDMX),San Lorenzo Tezonco,5,9,1,52.96,0.62,1,0
2023-01-28,Iztapalapa (CDMX),Santa María Aztahuacán,5,20,1,52.96,0.62,3,0
2023-01-28,Tlalpan (CDMX),Padierna,5,13,1,52.96,0.4,0,0
2023-01-28,Coyoacán (CDMX),Los Reyes,5,15,1,52.96,0.3,0,1
2023-01-29,Nicolás Romero,Lomas de San Miguel,6,9,1,52.96,0.85,13,1
2023-01-29,Nicolás Romero,Progreso Industrial,6,8,1,52.96,0.85,13,0
2023-01-29,Nicolás Romero,La Colmena,6,8,1,52.96,0.85,5,1
2023-01-29,Nicolás Romero,San José el Vidrio,6,21,1,52.96,0.85,7,1
2023-01-29,Nicolás Romero,Loma del Río,6,18,1,52.96,0.85,11,1
2023-01-29,Ecatepec,Ciudad Azteca,6,10,1,52.96,0.8,4,1
2023-01-29,Ecatepec,San Cristóbal,6,10,1,52.96,0.8,12,1
2023-01-29,Ecatepec,Las Américas,6,14,1,52.96,0.8,7,1
2023-01-29,Chimalhuacán,San Lorenzo,6,6,1,52.96,0.78,5,1
2023-01-29,Chimalhuacán,Xochiaca,6,14,1,52.96,0.78,4,0
2023-01-29,Naucalpan,El Molinito,6,8,1,52.96,0.7,6,1
2023-01-29,Naucalpan,San Mateo,6,19,1,52.96,0.7,4,0
2023-01-29,Tlalnepantla,San Juan Ixhuatepec,6,13,1,52.96,0.66,6,1
2023-01-29,Tlalnepantla,La Loma,6,7,1,52.96,0.66,6,1
2023-01-29,Tecámac,Ojo de Agua,6,21,1,52.96,0.58,4,0
2023-01-29,Cuautitlán Izcalli,La Perla,6,15,1,52.96,0.52,5,0
2023-01-29,Iztapalapa (CDMX),San Lorenzo Tezonco,6,10,1,52.96,0.62,8,0
2023-01-29,Iztapalapa (CDMX),Santa María Aztahuacán,6,19,1,52.96,0.62,2,0
2023-01-29,Tlalpan (CDMX),Padierna,6,13,1,52.96,0.4,1,0
2023-01-29,Coyoacán (CDMX),Los Reyes,6,12,1,52.96,0.3,0,0
2023-01-30,Nicolás Romero,Lomas de San Miguel,0,21,1,52.62,0.85,11,1
2023-01-30,Nicolás Romero,Progreso Industrial,0,20,1,52.62,0.85,6,1
2023-01-30,Nicolás Romero,La Colmena,0,6,1,52.62,0.85,10,0
2023-01-30,Nicolás Romero,San José el Vidrio,0,15,1,52.62,0.85,7,0
2023-01-30,Nicolás Romero,Loma del Río,0,14,1,52.62,0.85,13,0
2023-01-30,Ecatepec,Ciudad Azteca,0,7,1,52.62,0.8,11,0
2023-01-30,Ecatepec,San Cristóbal,0,21,1,52.62,0.8,5,1
2023-01-30,Ecatepec,Las Américas,0,11,1,52.62,0.8,7,1
2023-01-30,Chimalhuacán,San Lorenzo,0,20,1,52.62,0.78,9,1
2023-01-30,Chimalhuacán,Xochiaca,0,7,1,52.62,0.78,8,1
2023-01-30,Naucalpan,El Molinito,0,12,1,52.62,0.7,5,0
2023-01-30,Naucalpan,San Mateo,0,17,1,52.62,0.7,4,1
2023-01-30,Tlalnepantla,San Juan Ixhuatepec,0,16,1,52.62,0.66,4,1
2023-01-30,Tlalnepantla,La Loma,0,18,1,52.62,0.66,4,0
2023-01-30,Tecámac,Ojo de Agua,0,12,1,52.62,0.58,8,1
2023-01-30,Cuautitlán Izcalli,La Perla,0,19,1,52.62,0.52,8,1
2023-01-30,Iztapalapa (CDMX),San Lorenzo Tezonco,0,7,1,52.62,0.62,7,0
2023-01-30,Iztapalapa (CDMX),Santa María Aztahuacán,0,7,1,52.62,0.62,6,1
2023-01-30,Tlalpan (CDMX),Padierna,0,11,1,52.62,0.4,2,0
2023-01-30,Coyoacán (CDMX),Los Reyes,0,10,1,52.62,0.3,1,0
2023-01-31,Nicolás Romero,Lomas de San Miguel,1,12,1,52.62,0.85,8,0
2023-01-31,Nicolás Romero,Progreso Industrial,1,19,1,52.62,0.85,12,1
2023-01-31,Nicolás Romero,La Colmena,1,10,1,52.62,0.85,13,0
2023-01-31,Nicolás Romero,San José el Vidrio,1,6,1,52.62,0.85,5,0
2023-01-31,Nicolás Romero,Loma del Río,1,21,1,52.62,0.85,9,1
2023-01-31,Ecatepec,Ciudad Azteca,1,19,1,52.62,0.8,5,1
2023-01-31,Ecatepec,San Cristóbal,1,8,1,52.62,0.8,9,1
2023-01-31,Ecatepec,Las Américas,1,21,1,52.62,0.8,11,0
2023-01-31,Chimalhuacán,San Lorenzo,1,9,1,52.62,0.78,8,1
2023-01-31,Chimalhuacán,Xochiaca,1,18,1,52.62,0.78,9,1
2023-01-31,Naucalpan,El Molinito,1,12,1,52.62,0.7,5,0
2023-01-31,Naucalpan,San Mateo,1,12,1,52.62,0.7,13,0
2023-01-31,Tlalnepantla,San Juan Ixhuatepec,1,13,1,52.62,0.66,7,0
2023-01-31,Tlalnepantla,La Loma,1,15,1,52.62,0.66,7,0
2023-01-31,Tecámac,Ojo de Agua,1,8,1,52.62,0.58,5,0
2023-01-31,Cuautitlán Izcalli,La Perla,1,15,1,52.62,0.52,1,1
2023-01-31,Iztapalapa (CDMX),San Lorenzo Tezonco,1,15,1,52.62,0.62,7,0
2023-01-31,Iztapalapa (CDMX),Santa María Aztahuacán,1,15,1,52.62,0.62,4,0
2023-01-31,Tlalpan (CDMX),Padierna,1,9,1,52.62,0.4,8,0
2023-01-31,Coyoacán (CDMX),Los Reyes,1,11,1,52.62,0.3,5,0
2023-02-01,Nicolás Romero,Lomas de San Miguel,2,13,2,52.62,0.85,3,0
2023-02-01,Nicolás Romero,Progreso Industrial,2,13,2,52.62,0.85,14,0
2023-02-01,Nicolás Romero,La Colmena,2,13,2,52.62,0.85,16,1
2023-02-01,Nicolás Romero,San José el Vidrio,2,14,2,52.62,0.85,12,1
2023-02-01,Nicolás Romero,Loma del Río,2,21,2,52.62,0.85,8,1
2023-02-01,Ecatepec,Ciudad Azteca,2,19,2,52.62,0.8,6,1
2023-02-01,Ecatepec,San Cristóbal,2,14,2,52.62,0.8,7,1
2023-02-01,Ecatepec,Las Américas,2,16,2,52.62,0.8,9,1
2023-02-01,Chimalhuacán,San Lorenzo,2,14,2,52.62,0.78,7,0
2023-02-01,Chimalhuacán,Xochiaca,2,20,2,52.62,0.78,9,0
2023-02-01,Naucalpan,El Molinito,2,17,2,52.62,0.7,8,0
2023-02-01,Naucalpan,San Mateo,2,9,2,52.62,0.7,5,0
2023-02-01,Tlalnepantla,San Juan Ixhuatepec,2,8,2,52.62,0.66,7,0
2023-02-01,Tlalnepantla,La Loma,2,11,2,52.62,0.66,3,1
2023-02-01,Tecámac,Ojo de Agua,2,17,2,52.62,0.58,4,0
2023-02-01,Cuautitlán Izcalli,La Perla,2,11,2,52.62,0.52,4,0
2023-02-01,Iztapalapa (CDMX),San Lorenzo Tezonco,2,9,2,52.62,0.62,5,1
2023-02-01,Iztapalapa (CDMX),Santa María Aztahuacán,2,17,2,52.62,0.62,5,1
2023-02-01,Tlalpan (CDMX),Padierna,2,19,2,52.62,0.4,1,1
2023-02-01,Coyoacán (CDMX),Los Reyes,2,15,2,52.62,0.3,0,0
2023-02-02,Nicolás Romero,Lomas de San Miguel,3,17,2,52.62,0.85,12,1
2023-02-02,Nicolás Romero,Progreso Industrial,3,13,2,52.62,0.85,6,1
2023-02-02,Nicolás Romero,La Colmena,3,12,2,52.62,0.85,10,1
2023-02-02,Nicolás Romero,San José el Vidrio,3,11,2,52.62,0.85,10,1
2023-02-02,Nicolás Romero,Loma del Río,3,6,2,52.62,0.85,10,0
2023-02-02,Ecatepec,Ciudad Azteca,3,9,2,52.62,0.8,7,0
2023-02-02,Ecatepec,San Cristóbal,3,13,2,52.62,0.8,4,0
2023-02-02,Ecatepec,Las Américas,3,21,2,52.62,0.8,11,1
2023-02-02,Chimalhuacán,San Lorenzo,3,9,2,52.62,0.78,3,1
2023-02-02,Chimalhuacán,Xochiaca,3,13,2,52.62,0.78,10,0
2023-02-02,Naucalpan,El Molinito,3,8,2,52.62,0.7,3,1
2023-02-02,Naucalpan,San Mateo,3,10,2,52.62,0.7,9,1
2023-02-02,Tlalnepantla,San Juan Ixhuatepec,3,21,2,52.62,0.66,3,1
2023-02-02,Tlalnepantla,La Loma,3,13,2,52.62,0.66,6,0
2023-02-02,Tecámac,Ojo de Agua,3,16,2,52.62,0.58,6,0
2023-02-02,Cuautitlán Izcalli,La Perla,3,12,2,52.62,0.52,4,1
2023-02-02,Iztapalapa (CDMX),San Lorenzo Tezonco,3,20,2,52.62,0.62,1,0
